BOR;AN;nofinesset;nofinessej;PERSO;EFFPL;EFFPA;ETP;GAR;AST
BRULES_P;2020;130783236;130786049;M1030;4;1;4.87;;
BRULES_P;2020;130783236;130786049;N2120;1;;0.92;;
BRULES_P;2020;130783236;130786049;N2200;45;4;40.78;;
BRULES_P;2020;130783236;130786049;N2300;4;;3.64;;
BRULES_P;2020;130783236;130786049;N2500;28;2;24.14;;
BRULES_P;2020;130783236;130786049;N2710;;1;0.3;;
BRULES_P;2020;130783236;130786049;NAUT;10;;10.67;;
BRULES_P;2020;310016977;310781406;MAUT;1;4;0.97;;
BRULES_P;2020;310016977;310781406;N2120;;1;0.5;;
BRULES_P;2020;310016977;310781406;N2200;6;;5.87;;
BRULES_P;2020;310016977;310781406;N2300;6;1;6.9;;
BRULES_P;2020;310016977;310781406;N2410;;2;0.5;;
BRULES_P;2020;310016977;310781406;N2500;9;1;7.56;;
BRULES_P;2020;310016977;310781406;N2710;;1;0.5;;
BRULES_P;2020;310016977;310781406;NAUT;;3;0.4;;
BRULES_P;2020;310783055;310781406;M1030;1;1;0.63;0;0
BRULES_P;2020;310783055;310781406;M2040;;1;0.1;0;0
BRULES_P;2020;310783055;310781406;N2120;;1;0.7;;
BRULES_P;2020;310783055;310781406;N2200;16;2;16.67;;
BRULES_P;2020;310783055;310781406;N2410;1;2;1;;
BRULES_P;2020;310783055;310781406;N2500;12;1;12.59;;
BRULES_P;2020;310783055;310781406;N2710;;1;0.13;;
BRULES_P;2020;310783055;310781406;NAUT;;2;0.4;;
BRULES_P;2020;330781360;330781196;M1030;2;1;2.1;1;0
BRULES_P;2020;330781360;330781196;M2040;1;;0.75;0;1
BRULES_P;2020;330781360;330781196;MAUT;2;;1.3;;
BRULES_P;2020;330781360;330781196;N2120;2;;2;;
BRULES_P;2020;330781360;330781196;N2200;37;10;44.15;;
BRULES_P;2020;330781360;330781196;N2300;1;;0.89;;
BRULES_P;2020;330781360;330781196;N2500;30;5;33.7;;
BRULES_P;2020;330781360;330781196;N2710;;1;0.5;;
BRULES_P;2020;330781360;330781196;NAUT;3;;3;;
BRULES_P;2020;340785161;340780477;M1030;;3;0.9;1;1
BRULES_P;2020;340785161;340780477;M1180;;1;0.1;;
BRULES_P;2020;340785161;340780477;M2040;;3;0.8;0;1
BRULES_P;2020;340785161;340780477;MAUT;;6;1.62;;
BRULES_P;2020;340785161;340780477;N2120;1;;1;;
BRULES_P;2020;340785161;340780477;N2200;11;;9.52;;
BRULES_P;2020;340785161;340780477;N2500;9;1;9.62;;
BRULES_P;2020;340785161;340780477;N2710;;1;0.1;;
BRULES_P;2020;340785161;340780477;NAUT;1;2;0.8;;
BRULES_P;2020;370004467;370000481;M1030;1;;0.33;1;0
BRULES_P;2020;370004467;370000481;M2040;1;;1;;
BRULES_P;2020;370004467;370000481;N2200;25;9;29.75;;
BRULES_P;2020;370004467;370000481;N2500;12;7;15.17;;
BRULES_P;2020;370004467;370000481;NAUT;4;2;4.65;;
BRULES_P;2020;440000271;440000289;M1030;2;1;1.67;0;0
BRULES_P;2020;440000271;440000289;M2040;2;5;2.8;0;1
BRULES_P;2020;440000271;440000289;MAUT;;2;0.78;;
BRULES_P;2020;440000271;440000289;N2120;0;3;1.21;;
BRULES_P;2020;440000271;440000289;N2200;11;18;25.21;;
BRULES_P;2020;440000271;440000289;N2410;0;2;0.68;;
BRULES_P;2020;440000271;440000289;N2500;7;17;20.18;;
BRULES_P;2020;440000271;440000289;N2710;0;2;0.54;;
BRULES_P;2020;440000271;440000289;NAUT;2;3;2.44;;
BRULES_P;2020;540002698;540023264;M2040;1;;0.38;0;0
BRULES_P;2020;570026682;570005165;M1030;5;1;4.78;1;0
BRULES_P;2020;570026682;570005165;M2040;1;1;1.28;0;1
BRULES_P;2020;570026682;570005165;MAUT;2;0;0.5;;
BRULES_P;2020;570026682;570005165;N2120;1;;1;;
BRULES_P;2020;570026682;570005165;N2200;33;5;22.31;;
BRULES_P;2020;570026682;570005165;N2300;1;1;1.81;;
BRULES_P;2020;570026682;570005165;N2500;10;7;14.8;;
BRULES_P;2020;570026682;570005165;N2710;;1;0.19;;
BRULES_P;2020;570026682;570005165;NAUT;2;;1.2;;
BRULES_P;2020;590796975;590780193;M1030;4;1;3.34;1;1
BRULES_P;2020;590796975;590780193;M2040;;;0.16;0;1
BRULES_P;2020;590796975;590780193;MAUT;;;0.05;;
BRULES_P;2020;590796975;590780193;N2120;2;0;2;;
BRULES_P;2020;590796975;590780193;N2200;27;5;30.14;;
BRULES_P;2020;590796975;590780193;N2300;4;1;4.46;;
BRULES_P;2020;590796975;590780193;N2410;1;1;1.33;;
BRULES_P;2020;590796975;590780193;N2500;22;2;23.72;;
BRULES_P;2020;590796975;590780193;N2710;0;2;0.6;;
BRULES_P;2020;590796975;590780193;NAUT;4;2;2.9;;
BRULES_P;2020;690783154;690781810;M1030;6;1;1.75;1;0
BRULES_P;2020;690783154;690781810;M1180;;1;0.19;;
BRULES_P;2020;690783154;690781810;M2040;;;;0;1
BRULES_P;2020;690783154;690781810;MAUT;2;;4.65;;
BRULES_P;2020;690783154;690781810;N2120;2;;1.76;;
BRULES_P;2020;690783154;690781810;N2200;48;4;51.55;;
BRULES_P;2020;690783154;690781810;N2300;2;1;2.12;;
BRULES_P;2020;690783154;690781810;N2410;;;4.24;;
BRULES_P;2020;690783154;690781810;N2500;32;2;34.05;;
BRULES_P;2020;690783154;690781810;N2710;;;0.5;;
BRULES_P;2020;690783154;690781810;NAUT;6;4;6.93;;
BRULES_P;2020;750100075;750712184;M1030;4;4;4.65;1;1
BRULES_P;2020;750100075;750712184;M2040;1;5;3.1;0;0
BRULES_P;2020;750100075;750712184;M3020;;1;0.1;;
BRULES_P;2020;750100075;750712184;N2120;1;;1;;
BRULES_P;2020;750100075;750712184;N2200;38;;38;;
BRULES_P;2020;750100075;750712184;N2410;1;;0.2;;
BRULES_P;2020;750100075;750712184;N2500;33;;33;;
BRULES_P;2020;750100075;750712184;N2710;1;;1;;
BRULES_P;2020;750100075;750712184;NAUT;3;1;3;;
BRULES_P;2020;750100109;750712184;M1030;3;3;3;1;0
BRULES_P;2020;750100109;750712184;M2040;5;5;7.6;0;0
BRULES_P;2020;750100109;750712184;N2120;2;;2;;
BRULES_P;2020;750100109;750712184;N2200;29;4;31.4;;
BRULES_P;2020;750100109;750712184;N2300;1;1;1.9;;
BRULES_P;2020;750100109;750712184;N2410;1;;1;;
BRULES_P;2020;750100109;750712184;N2500;25;1;25.4;;
BRULES_P;2020;750100109;750712184;N2710;1;;1;;
BRULES_P;2020;750100109;750712184;NAUT;1;;1;;
BRULES_P;2020;830100574;750821092;M1030;1;;1;0;0
BRULES_P;2020;830100574;750821092;M2040;3;1;3.5;0;1
BRULES_P;2020;830100574;750821092;N2120;1;;0.1;;
BRULES_P;2020;830100574;750821092;N2200;5;;5;;
BRULES_P;2020;830100574;750821092;N2300;3;;2.8;;
BRULES_P;2020;830100574;750821092;N2410;1;;0.1;;
BRULES_P;2020;830100574;750821092;N2500;1;;1;;
BRULES_P;2020;830100574;750821092;N2710;1;;0.1;;
BRULES_P;2020;920120011;750821092;M1030;8;2;6.43;1;1
BRULES_P;2020;920120011;750821092;M2040;;;;0;1
BRULES_P;2020;920120011;750821092;N2120;2;;1.5;;
BRULES_P;2020;920120011;750821092;N2200;39;;29.25;;
BRULES_P;2020;920120011;750821092;N2500;21;;15.3;;
BRULES_P;2020;920120011;750821092;NAUT;5;1;4.45;;
BRULES_P;2020;970400024;970408589;M1030;;7;2.2;0;1
BRULES_P;2020;970400024;970408589;M2040;;1;0.5;0;0
BRULES_P;2020;970400024;970408589;N2120;1;;1;;
BRULES_P;2020;970400024;970408589;N2200;12;1;12.5;;
BRULES_P;2020;970400024;970408589;N2300;3;;3;;
BRULES_P;2020;970400024;970408589;N2410;1;;1;;
BRULES_P;2020;970400024;970408589;N2500;12;;12;;
BRULES_P;2020;970400024;970408589;N2710;1;;1;;
BRULES_P;2020;970400024;970408589;NAUT;1;;1;;
BRULES_P;2019;130783236;130786049;M1030;4;3;4.83;;
BRULES_P;2019;130783236;130786049;N2120;1;;0.52;;
BRULES_P;2019;130783236;130786049;N2200;34;7;37.81;;
BRULES_P;2019;130783236;130786049;N2300;4;1;4.04;;
BRULES_P;2019;130783236;130786049;N2500;22;1;21.02;;
BRULES_P;2019;130783236;130786049;N2710;;1;0.3;;
BRULES_P;2019;130783236;130786049;NAUT;10;1;9.66;;
BRULES_P;2019;310016977;310781406;MAUT;;2;0.42;;
BRULES_P;2019;310016977;310781406;N2120;;1;0.15;;
BRULES_P;2019;310016977;310781406;N2200;3;1;2.87;;
BRULES_P;2019;310016977;310781406;N2300;3;1;2.99;;
BRULES_P;2019;310016977;310781406;N2410;;2;0.5;;
BRULES_P;2019;310016977;310781406;N2500;4;1;3.73;;
BRULES_P;2019;310016977;310781406;N2710;;1;0.09;;
BRULES_P;2019;310016977;310781406;NAUT;;2;0.2;;
BRULES_P;2019;310783055;310781406;M1030;;2;0.8;;
BRULES_P;2019;310783055;310781406;M2040;;1;0.1;;
BRULES_P;2019;310783055;310781406;N2120;2;;1.16;;
BRULES_P;2019;310783055;310781406;N2200;19;1;18.35;;
BRULES_P;2019;310783055;310781406;N2410;;2;0.7;;
BRULES_P;2019;310783055;310781406;N2500;13;3;15.07;;
BRULES_P;2019;310783055;310781406;N2710;;1;0.06;;
BRULES_P;2019;310783055;310781406;NAUT;;2;0.4;;
BRULES_P;2019;330781360;330781196;M1030;2;1;2.1;1;0
BRULES_P;2019;330781360;330781196;M2040;1;;0.75;0;1
BRULES_P;2019;330781360;330781196;MAUT;2;;1.3;;
BRULES_P;2019;330781360;330781196;N2120;2;;2;;
BRULES_P;2019;330781360;330781196;N2200;37;10;44.16;;
BRULES_P;2019;330781360;330781196;N2300;1;;0.89;;
BRULES_P;2019;330781360;330781196;N2500;30;5;33.68;;
BRULES_P;2019;330781360;330781196;N2710;;1;0.5;;
BRULES_P;2019;330781360;330781196;NAUT;3;;3;;
BRULES_P;2019;340785161;340780477;M1030;;3;0.9;1;1
BRULES_P;2019;340785161;340780477;M1180;;1;0.1;;
BRULES_P;2019;340785161;340780477;M2040;;3;0.8;0;1
BRULES_P;2019;340785161;340780477;MAUT;;7;1.52;;
BRULES_P;2019;340785161;340780477;N2120;1;;1;;
BRULES_P;2019;340785161;340780477;N2200;11;;10.82;;
BRULES_P;2019;340785161;340780477;N2500;9;1;9.43;;
BRULES_P;2019;340785161;340780477;N2710;;1;0.1;;
BRULES_P;2019;340785161;340780477;NAUT;1;2;0.8;;
BRULES_P;2019;370004467;370000481;M1030;1;;0.33;1;0
BRULES_P;2019;370004467;370000481;M2040;1;;1;;
BRULES_P;2019;370004467;370000481;N2120;1;0;0.88;;
BRULES_P;2019;370004467;370000481;N2200;24;10;28.5;;
BRULES_P;2019;370004467;370000481;N2500;10;10;14.98;;
BRULES_P;2019;370004467;370000481;NAUT;4;2;4.44;;
BRULES_P;2019;440000271;440000289;M1030;12;3;2.17;0;0
BRULES_P;2019;440000271;440000289;M2040;1;6;2.73;0;1
BRULES_P;2019;440000271;440000289;MAUT;0;2;0.78;;
BRULES_P;2019;440000271;440000289;N2120;0;2;1.14;;
BRULES_P;2019;440000271;440000289;N2200;19;8;25.13;;
BRULES_P;2019;440000271;440000289;N2410;1;1;1.66;;
BRULES_P;2019;440000271;440000289;N2500;16;10;20.63;;
BRULES_P;2019;440000271;440000289;N2710;0;1;0.52;;
BRULES_P;2019;440000271;440000289;NAUT;2;1;3.24;;
BRULES_P;2019;540002698;540023264;M2040;1;;0.38;0;0
BRULES_P;2019;570026682;570005165;M1030;7;0;5.04;1;0
BRULES_P;2019;570026682;570005165;M2040;1;0;0.7;0;1
BRULES_P;2019;570026682;570005165;MAUT;3;0;1.83;;
BRULES_P;2019;570026682;570005165;N2120;1;0;1;;
BRULES_P;2019;570026682;570005165;N2200;18;3;19.73;;
BRULES_P;2019;570026682;570005165;N2300;0;1;0.8;;
BRULES_P;2019;570026682;570005165;N2500;10;7;15.78;;
BRULES_P;2019;570026682;570005165;N2710;;1;0.19;;
BRULES_P;2019;570026682;570005165;NAUT;2;;1.2;;
BRULES_P;2019;590796975;590780193;M1030;3;1;2.6;1;1
BRULES_P;2019;590796975;590780193;M2040;;;0.16;0;1
BRULES_P;2019;590796975;590780193;MAUT;;;0.01;;
BRULES_P;2019;590796975;590780193;N2120;2;0;2.02;;
BRULES_P;2019;590796975;590780193;N2200;26;7;29.59;;
BRULES_P;2019;590796975;590780193;N2300;4;1;4.8;;
BRULES_P;2019;590796975;590780193;N2410;1;1;1.48;;
BRULES_P;2019;590796975;590780193;N2500;23;3;25.73;;
BRULES_P;2019;590796975;590780193;N2710;0;2;0.56;;
BRULES_P;2019;590796975;590780193;NAUT;3;2;2.8;;
BRULES_P;2019;690783154;690781810;M1030;5;;1.57;1;0
BRULES_P;2019;690783154;690781810;M1180;;1;0.2;;
BRULES_P;2019;690783154;690781810;M2040;;;;0;1
BRULES_P;2019;690783154;690781810;MAUT;3;;3.47;;
BRULES_P;2019;690783154;690781810;N2120;1;;1;;
BRULES_P;2019;690783154;690781810;N2200;52;3;49.81;;
BRULES_P;2019;690783154;690781810;N2300;1;1;2.37;;
BRULES_P;2019;690783154;690781810;N2410;;;4.17;;
BRULES_P;2019;690783154;690781810;N2500;31;;33.03;;
BRULES_P;2019;690783154;690781810;N2710;;;0.5;;
BRULES_P;2019;690783154;690781810;NAUT;4;5;6.47;;
BRULES_P;2019;750100075;750712184;M1030;4;4;4.65;1;1
BRULES_P;2019;750100075;750712184;M2040;1;5;3.1;0;0
BRULES_P;2019;750100075;750712184;M3020;;1;0.1;;
BRULES_P;2019;750100075;750712184;N2120;1;0;1;;
BRULES_P;2019;750100075;750712184;N2200;38;0;37.69;;
BRULES_P;2019;750100075;750712184;N2410;1;;0.2;;
BRULES_P;2019;750100075;750712184;N2500;33;0;32.99;;
BRULES_P;2019;750100075;750712184;N2710;1;0;1;;
BRULES_P;2019;750100075;750712184;NAUT;2;1;2.86;;
BRULES_P;2019;750100109;750712184;M1030;3;0;3;1;0
BRULES_P;2019;750100109;750712184;M2040;5;4;6.7;0;0
BRULES_P;2019;750100109;750712184;N2120;2;;2;;
BRULES_P;2019;750100109;750712184;N2200;29;4;32.7;;
BRULES_P;2019;750100109;750712184;N2300;1;1;1.9;;
BRULES_P;2019;750100109;750712184;N2410;1;;1;;
BRULES_P;2019;750100109;750712184;N2500;24;1;24.9;;
BRULES_P;2019;750100109;750712184;N2710;1;;1;;
BRULES_P;2019;750100109;750712184;NAUT;2;;2;;
BRULES_P;2019;830100574;750821092;M1030;1;;0.8;1;1
BRULES_P;2019;830100574;750821092;M2040;2;;2;1;1
BRULES_P;2019;830100574;750821092;N2120;1;;0.5;;
BRULES_P;2019;830100574;750821092;N2200;10;;10;;
BRULES_P;2019;830100574;750821092;N2300;3;;2.8;;
BRULES_P;2019;830100574;750821092;N2410;1;;0.3;;
BRULES_P;2019;830100574;750821092;N2500;4;;4;;
BRULES_P;2019;830100574;750821092;N2710;1;;0.1;;
BRULES_P;2019;920120011;750821092;M1030;10;0;10;1;1
BRULES_P;2019;920120011;750821092;M2040;0;0;0;0;1
BRULES_P;2019;920120011;750821092;N2120;4;0;4;;
BRULES_P;2019;920120011;750821092;N2200;33;0;33;;
BRULES_P;2019;920120011;750821092;N2300;1;0;1;;
BRULES_P;2019;920120011;750821092;N2500;24;0;24;;
BRULES_P;2019;920120011;750821092;NAUT;1;0;1;;
BRULES_P;2019;970100442;970100228;MAUT;1;1;1.17;;
BRULES_P;2019;970100442;970100228;N2120;;1;0.25;;
BRULES_P;2019;970100442;970100228;N2300;3;;3;;
BRULES_P;2019;970100442;970100228;N2500;1;;1;;
BRULES_P;2019;970100442;970100228;NAUT;1;1;1.5;;
BRULES_P;2019;970400024;970408589;M1030;2;;2;0;1
BRULES_P;2019;970400024;970408589;M2040;;1;0.6;0;0
BRULES_P;2019;970400024;970408589;N2120;1;;1;;
BRULES_P;2019;970400024;970408589;N2200;15;4;16.85;;
BRULES_P;2019;970400024;970408589;N2300;4;;4;;
BRULES_P;2019;970400024;970408589;N2410;1;;1;;
BRULES_P;2019;970400024;970408589;N2500;20;;20;;
BRULES_P;2019;970400024;970408589;N2710;1;;1;;
BRULES_P;2019;970400024;970408589;NAUT;1;;1;;
BRULES_P;2018;130783236;130786049;M1030;3;5;5.49;;
BRULES_P;2018;130783236;130786049;N2120;1;0;1;;
BRULES_P;2018;130783236;130786049;N2300;3;0;3;;
BRULES_P;2018;130783236;130786049;N2200;34;6;38.04;;
BRULES_P;2018;130783236;130786049;N2500;22;1;23.4;;
BRULES_P;2018;130783236;130786049;N2710;0;1;0.29;;
BRULES_P;2018;130783236;130786049;NAUT;8;2;10.37;;
BRULES_P;2018;310783055;310781406;M1030;;2;1.14;0;1
BRULES_P;2018;310783055;310781406;M2040;;1;0.1;;
BRULES_P;2018;310783055;310781406;N2120;1;;1;;
BRULES_P;2018;310783055;310781406;N2200;17;3;17.36;;
BRULES_P;2018;310783055;310781406;N2410;;2;0.7;;
BRULES_P;2018;310783055;310781406;N2500;12;3;13.49;;
BRULES_P;2018;310783055;310781406;N2710;;1;0.02;;
BRULES_P;2018;310783055;310781406;NAUT;;1;0.3;;
BRULES_P;2018;330781360;330781196;M1030;2;;1.56;1;0
BRULES_P;2018;330781360;330781196;M2040;1;;0.75;0;1
BRULES_P;2018;330781360;330781196;MAUT;2;;0.62;;
BRULES_P;2018;330781360;330781196;N2120;2;;2;;
BRULES_P;2018;330781360;330781196;N2300;1;;0.53;;
BRULES_P;2018;330781360;330781196;N2200;33;16;44.04;;
BRULES_P;2018;330781360;330781196;N2500;30;5;31.71;;
BRULES_P;2018;330781360;330781196;N2710;;1;0.05;;
BRULES_P;2018;330781360;330781196;NAUT;3;;3;;
BRULES_P;2018;340785161;340780477;M1030;;3;0.9;0;1
BRULES_P;2018;340785161;340780477;M1180;;1;0.1;;
BRULES_P;2018;340785161;340780477;M2040;;3;0.2;0;1
BRULES_P;2018;340785161;340780477;MAUT;;7;1.68;;
BRULES_P;2018;340785161;340780477;N2120;1;;1;;
BRULES_P;2018;340785161;340780477;N2200;15;;14.54;;
BRULES_P;2018;340785161;340780477;N2500;11;;10.72;;
BRULES_P;2018;340785161;340780477;N2710;;1;0.1;;
BRULES_P;2018;340785161;340780477;NAUT;1;2;0.85;;
BRULES_P;2018;370004467;370000481;M1030;2;;2;1;0
BRULES_P;2018;370004467;370000481;M2040;1;1;1.4;;
BRULES_P;2018;370004467;370000481;N2120;1;0;0.81;;
BRULES_P;2018;370004467;370000481;N2200;23;9;29.12;;
BRULES_P;2018;370004467;370000481;N2500;11;9;14.35;;
BRULES_P;2018;370004467;370000481;NAUT;5;1;3.72;;
BRULES_P;2018;440000271;440000289;M1030;9;;1.71;0;0
BRULES_P;2018;440000271;440000289;M2040;6;1;3.51;0;1
BRULES_P;2018;440000271;440000289;MAUT;1;;0.1;;
BRULES_P;2018;440000271;440000289;N2120;0;2;1.2;;
BRULES_P;2018;440000271;440000289;N2200;20;7;25.58;;
BRULES_P;2018;440000271;440000289;N2410;0;1;0.7;;
BRULES_P;2018;440000271;440000289;N2500;10;11;19.41;;
BRULES_P;2018;440000271;440000289;N2710;0;2;0.53;;
BRULES_P;2018;440000271;440000289;NAUT;2;0;3.11;;
BRULES_P;2018;540002698;540023264;M2040;;1;0.38;0;0
BRULES_P;2018;570026682;570005165;M1030;7;0;5.5;1;0
BRULES_P;2018;570026682;570005165;M2040;1;0;0.7;0;1
BRULES_P;2018;570026682;570005165;MAUT;3;0;1.49;;
BRULES_P;2018;570026682;570005165;N2120;1;0;1;;
BRULES_P;2018;570026682;570005165;N2300;0;1;0.8;;
BRULES_P;2018;570026682;570005165;N2200;18;3;21.69;;
BRULES_P;2018;570026682;570005165;N2500;14;7;14.75;;
BRULES_P;2018;570026682;570005165;N2710;0;1;0.28;;
BRULES_P;2018;570026682;570005165;NAUT;2;0;1.21;;
BRULES_P;2018;590796975;590780193;M1030;4;1;3.18;;
BRULES_P;2018;590796975;590780193;M2040;;;0.16;;
BRULES_P;2018;590796975;590780193;N2120;2;0;1.85;;
BRULES_P;2018;590796975;590780193;N2300;3;1;3.63;;
BRULES_P;2018;590796975;590780193;N2200;28;7;31.53;;
BRULES_P;2018;590796975;590780193;N2410;1;0;1.52;;
BRULES_P;2018;590796975;590780193;N2500;23;4;26.02;;
BRULES_P;2018;590796975;590780193;N2710;0;2;0.6;;
BRULES_P;2018;590796975;590780193;NAUT;3;0;3.6;;
BRULES_P;2018;690783154;690781810;M1030;4;1;1.83;1;0
BRULES_P;2018;690783154;690781810;M1180;;1;0.2;;
BRULES_P;2018;690783154;690781810;M2040;1;0;0.3;0;1
BRULES_P;2018;690783154;690781810;MAUT;2;;2.77;;
BRULES_P;2018;690783154;690781810;N2120;1;;1;;
BRULES_P;2018;690783154;690781810;N2300;4;;3.93;;
BRULES_P;2018;690783154;690781810;N2200;47;3;44.55;;
BRULES_P;2018;690783154;690781810;N2410;6;1;4.31;;
BRULES_P;2018;690783154;690781810;N2500;31;1;33.27;;
BRULES_P;2018;690783154;690781810;N2710;;;0.3;;
BRULES_P;2018;690783154;690781810;NAUT;5;2;6.23;;
BRULES_P;2018;750100075;750712184;M1030;4;4;4.65;1;1
BRULES_P;2018;750100075;750712184;M2040;1;5;3.1;0;0
BRULES_P;2018;750100075;750712184;M3020;;1;0.1;;
BRULES_P;2018;750100075;750712184;N2120;4;;1.64;;
BRULES_P;2018;750100075;750712184;N2300;37;2;36.73;;
BRULES_P;2018;750100075;750712184;N2200;33;;6.2;;
BRULES_P;2018;750100075;750712184;N2410;1;;0.2;;
BRULES_P;2018;750100075;750712184;N2500;54;6;38.29;;
BRULES_P;2018;750100075;750712184;N2710;2;;1.5;;
BRULES_P;2018;750100075;750712184;NAUT;3;;1.2;;
BRULES_P;2018;750100109;750712184;M1030;3;0;3;1;0
BRULES_P;2018;750100109;750712184;M2040;2;4;3.4;0;0
BRULES_P;2018;750100109;750712184;N2120;0;2;1;;
BRULES_P;2018;750100109;750712184;N2300;1;0;1;;
BRULES_P;2018;750100109;750712184;N2200;29;6;33.8;;
BRULES_P;2018;750100109;750712184;N2410;0;1;0.5;;
BRULES_P;2018;750100109;750712184;N2500;11;0;11;;
BRULES_P;2018;750100109;750712184;N2710;1;0;1;;
BRULES_P;2018;750100109;750712184;NAUT;11;1;11.9;;
BRULES_P;2018;830100574;750821092;M1030;1;;0.8;1;1
BRULES_P;2018;830100574;750821092;M2040;2;;2;1;1
BRULES_P;2018;830100574;750821092;N2120;1;;0.5;;
BRULES_P;2018;830100574;750821092;N2300;3;;2.8;;
BRULES_P;2018;830100574;750821092;N2200;10;;10;;
BRULES_P;2018;830100574;750821092;N2410;1;;0.3;;
BRULES_P;2018;830100574;750821092;N2500;4;;4;;
BRULES_P;2018;830100574;750821092;N2710;1;;0.1;;
BRULES_P;2018;920120011;750821092;M1030;6;2;7.3;1;1
BRULES_P;2018;920120011;750821092;M2040;4;2;5;1;1
BRULES_P;2018;920120011;750821092;N2120;1;;1;;
BRULES_P;2018;920120011;750821092;N2300;2;;2;;
BRULES_P;2018;920120011;750821092;N2200;34;;34;;
BRULES_P;2018;920120011;750821092;N2500;20;3;22.57;;
BRULES_P;2018;920120011;750821092;NAUT;4;1;4.86;;
BRULES_P;2018;970100442;970100228;MAUT;1;1;1.5;;
BRULES_P;2018;970100442;970100228;N2120;;1;0.5;;
BRULES_P;2018;970100442;970100228;N2300;5;;5;;
BRULES_P;2018;970100442;970100228;N2200;2;;2;;
BRULES_P;2018;970100442;970100228;N2500;5;;5;;
