BOR;AN;nofinesset;nofinessej;PERSO;EFFPL;EFFPA;ETP;GAR;AST
BRULES_P;2015;590796975;590780193;N2410;1;;1.4;;
BRULES_P;2015;590796975;590780193;N2500;21;2;22.77;;
BRULES_P;2015;590796975;590780193;N2710;;2;0.6;;
BRULES_P;2015;590796975;590780193;NAUT;4;;3.23;;
BRULES_P;2015;690783154;690781810;M1030;3;2;2.35;1;0
BRULES_P;2015;690783154;690781810;M1180;;1;0.23;;
BRULES_P;2015;690783154;690781810;M2040;;;0.5;0;1
BRULES_P;2015;690783154;690781810;N2120;1;;1;;
BRULES_P;2015;690783154;690781810;N2300;2;;2.75;;
BRULES_P;2015;690783154;690781810;N2200;31;3;31.32;;
BRULES_P;2015;690783154;690781810;N2410;;;2.47;;
BRULES_P;2015;690783154;690781810;N2500;26;2;27.13;;
BRULES_P;2015;690783154;690781810;NAUT;5;2;6.69;;
BRULES_P;2015;690805361;690805353;M1030;3;1;3.54;1;1
BRULES_P;2015;690805361;690805353;M2040;;8;2.08;;1
BRULES_P;2015;690805361;690805353;N2120;1;0;1;;
BRULES_P;2015;690805361;690805353;N2300;;15;1.07;;
BRULES_P;2015;690805361;690805353;N2200;18;19;32.07;;
BRULES_P;2015;690805361;690805353;N2410;2;;2;;
BRULES_P;2015;690805361;690805353;N2500;7;7;11.16;;
BRULES_P;2015;690805361;690805353;NAUT;;5;0.89;;
BRULES_P;2015;750100075;750712184;M1030;7;2;6.6;0;1
BRULES_P;2015;750100075;750712184;M2040;1;5;3.1;0;1
BRULES_P;2015;750100075;750712184;M3020;;1;0.1;;
BRULES_P;2015;750100075;750712184;N2120;6;;2.1;;
BRULES_P;2015;750100075;750712184;N2200;59;;43.7;;
BRULES_P;2015;750100075;750712184;N2410;1;;0.2;;
BRULES_P;2015;750100075;750712184;N2500;51;;39.1;;
BRULES_P;2015;750100075;750712184;N2710;1;1;0.99;;
BRULES_P;2015;750100075;750712184;NAUT;3;2;2.86;;
BRULES_P;2015;750100109;750712184;M1030;2;;2;1;0
BRULES_P;2015;750100109;750712184;M2040;2;4;3;0;0
BRULES_P;2015;750100109;750712184;N2120;;2;1;;
BRULES_P;2015;750100109;750712184;N2300;;1;0.9;;
BRULES_P;2015;750100109;750712184;N2200;27;7;32.5;;
BRULES_P;2015;750100109;750712184;N2410;;1;0.5;;
BRULES_P;2015;750100109;750712184;N2500;21;1;21.8;;
BRULES_P;2015;750100109;750712184;N2710;1;;1;;
BRULES_P;2015;750100109;750712184;NAUT;1;;1;;
BRULES_P;2015;830100574;750821092;M1030;1;;1;1;0
BRULES_P;2015;830100574;750821092;M2040;1;1;1.25;1;1
BRULES_P;2015;830100574;750821092;N2120;1;;0.5;;
BRULES_P;2015;830100574;750821092;N2200;12;;11.5;;
BRULES_P;2015;830100574;750821092;N2410;1;;0.1;;
BRULES_P;2015;830100574;750821092;N2500;5;;4.2;;
BRULES_P;2015;830100574;750821092;N2710;1;;0.1;;
BRULES_P;2015;920120011;750821092;M1030;6;;4.5;1;1
BRULES_P;2015;920120011;750821092;M2040;5;;1;0;0
BRULES_P;2015;920120011;750821092;N2120;1;;1;;
BRULES_P;2015;920120011;750821092;N2300;1;;1;;
BRULES_P;2015;920120011;750821092;N2200;29;;27;;
BRULES_P;2015;920120011;750821092;N2500;18;;16.5;;
BRULES_P;2015;920120011;750821092;N2710;;1;0.5;;
BRULES_P;2015;920120011;750821092;NAUT;8;;7.5;;
BRULES_P;2015;970100442;970100228;MAUT;;11;1.46;;
BRULES_P;2015;970100442;970100228;N2120;1;;1;;
BRULES_P;2015;970100442;970100228;N2200;2;;2;;
BRULES_P;2015;970400024;970408589;M1030;3;;3;0;1
BRULES_P;2015;970400024;970408589;M2040;;1;0.6;0;0
BRULES_P;2015;970400024;970408589;N2120;1;;1;;
BRULES_P;2015;970400024;970408589;N2300;4;;4;;
BRULES_P;2015;970400024;970408589;N2200;17;2;18.4;;
BRULES_P;2015;970400024;970408589;N2410;1;;1;;
BRULES_P;2015;970400024;970408589;N2500;14;;14;;
BRULES_P;2015;970400024;970408589;N2710;1;;1;;
BRULES_P;2015;970400024;970408589;NAUT;1;;1;;
BRULES_P;2015;980500011;980500003;M1030;1;;1;0;1
BRULES_P;2015;980500011;980500003;M2040;1;;1;0;0
BRULES_P;2015;980500011;980500003;N2200;3;;2.71;;
BRULES_P;2015;980500011;980500003;N2500;3;;3.4;;
BRULES_P;2014;130780521;130786049;M1030;2;;0.7;;
BRULES_P;2014;130780521;130786049;M2040;;1;0.06;;
BRULES_P;2014;130780521;130786049;MAUT;2;;0.6;;
BRULES_P;2014;130780521;130786049;N2120;;;0.02;;
BRULES_P;2014;130780521;130786049;N2300;6;4;4.32;;
BRULES_P;2014;130780521;130786049;N2200;5;0;1.97;;
BRULES_P;2014;130780521;130786049;N2500;2;2;2.52;;
BRULES_P;2014;130783236;130786049;M1030;4;1;1.94;;
BRULES_P;2014;130783236;130786049;N2120;1;0;1;;
BRULES_P;2014;130783236;130786049;N2300;4;0;4;;
BRULES_P;2014;130783236;130786049;N2200;35;4;38.2;;
BRULES_P;2014;130783236;130786049;N2500;21;2;1.6;;
BRULES_P;2014;310016977;310781406;M2040;1;;0.1;0;1
BRULES_P;2014;310016977;310781406;N2300;8;1;8.68;;
BRULES_P;2014;310016977;310781406;N2200;4;2;5.68;;
BRULES_P;2014;310016977;310781406;N2410;1;1;1;;
BRULES_P;2014;310016977;310781406;N2500;8;1;8.64;;
BRULES_P;2014;310016977;310781406;N2710;1;;0.4;;
BRULES_P;2014;310016977;310781406;NAUT;1;;0.2;;
BRULES_P;2014;310783055;310781406;M1030;5;1;5.4;1;1
BRULES_P;2014;310783055;310781406;M2040;2;1;0.2;;
BRULES_P;2014;310783055;310781406;N2120;;1;0.8;;
BRULES_P;2014;310783055;310781406;N2300;5;1;5.31;;
BRULES_P;2014;310783055;310781406;N2200;16;1;16.5;;
BRULES_P;2014;310783055;310781406;NAUT;1;;0.5;;
BRULES_P;2014;330781360;330781196;M1030;3;1;2.93;1;
BRULES_P;2014;330781360;330781196;M2040;8;5;8.5;1;
BRULES_P;2014;330781360;330781196;MAUT;1;;0.7;;
BRULES_P;2014;330781360;330781196;N2120;1;;1;;
BRULES_P;2014;330781360;330781196;N2300;28;14;39.95;;
BRULES_P;2014;330781360;330781196;N2200;;1;0.9;;
BRULES_P;2014;330781360;330781196;N2500;24;5;28.34;;
BRULES_P;2014;330781360;330781196;N2710;1;;0.96;;
BRULES_P;2014;340785161;340780477;M1030;3;2;2.8;1;1
BRULES_P;2014;340785161;340780477;M1180;1;1;0.2;;
BRULES_P;2014;340785161;340780477;M2040;;1;0.5;0;1
BRULES_P;2014;340785161;340780477;MAUT;1;1;0.6;;
BRULES_P;2014;340785161;340780477;N2120;1;;1;;
BRULES_P;2014;340785161;340780477;N2300;20;;20.44;;
BRULES_P;2014;340785161;340780477;N2500;19;;18.19;;
BRULES_P;2014;340785161;340780477;N2710;1;;0.1;;
BRULES_P;2014;340785161;340780477;NAUT;2;;1;;
BRULES_P;2014;370004467;370000481;M1030;2;;2;1;0
BRULES_P;2014;370004467;370000481;M2040;1;;0.8;0;1
BRULES_P;2014;370004467;370000481;N2120;1;0;1;;
BRULES_P;2014;370004467;370000481;N2300;26;8;32.12;;
BRULES_P;2014;370004467;370000481;N2500;1;0;1;;
BRULES_P;2014;370004467;370000481;NAUT;11;0;11.17;;
BRULES_P;2014;440000271;440000289;M1030;4;;1.41;0;0
BRULES_P;2014;440000271;440000289;M2040;7;2;3.44;0;0
BRULES_P;2014;440000271;440000289;N2120;0;0;0.16;;
BRULES_P;2014;440000271;440000289;N2300;9;3;12.49;;
BRULES_P;2014;440000271;440000289;N2200;3;2;5.09;;
BRULES_P;2014;440000271;440000289;N2410;2;0;1.58;;
BRULES_P;2014;440000271;440000289;N2500;10;2;14.61;;
BRULES_P;2014;440000271;440000289;N2710;0;1;0.25;;
BRULES_P;2014;440000271;440000289;NAUT;4;0;3.53;;
BRULES_P;2014;570026682;570005165;M1030;4;;4;0;1
BRULES_P;2014;570026682;570005165;M2040;2;;2;1;0
BRULES_P;2014;570026682;570005165;N2120;1;;1;;
BRULES_P;2014;570026682;570005165;N2300;1;;1;;
BRULES_P;2014;570026682;570005165;N2200;22;3;22.62;;
BRULES_P;2014;570026682;570005165;N2500;14;2;15;;
BRULES_P;2014;570026682;570005165;NAUT;2;1;1.45;;
BRULES_P;2014;590796975;590780193;M1030;;;1.89;1;1
BRULES_P;2014;590796975;590780193;M2040;;;0.06;0;1
BRULES_P;2014;590796975;590780193;MAUT;;;0.05;;
BRULES_P;2014;590796975;590780193;N2120;0;1;0.19;;
BRULES_P;2014;590796975;590780193;N2300;1;0;0.5;;
BRULES_P;2014;590796975;590780193;N2200;28;4;29.21;;
BRULES_P;2014;590796975;590780193;N2410;1;1;1.42;;
BRULES_P;2014;590796975;590780193;N2500;21;3;22.57;;
BRULES_P;2014;590796975;590780193;N2710;0;2;0.6;;
BRULES_P;2014;590796975;590780193;NAUT;3;0;3;;
BRULES_P;2014;690783154;690781810;M1030;3;1;2.59;1;0
BRULES_P;2014;690783154;690781810;M1180;;1;0.23;;
BRULES_P;2014;690783154;690781810;M2040;;;;0;1
BRULES_P;2014;690783154;690781810;MAUT;3;2;2.45;;
BRULES_P;2014;690783154;690781810;N2120;1;;1;;
BRULES_P;2014;690783154;690781810;N2300;32;4;35.06;;
BRULES_P;2014;690783154;690781810;N2200;3;;2.5;;
BRULES_P;2014;690783154;690781810;N2410;;;2.1;;
BRULES_P;2014;690783154;690781810;N2500;28;1;28.15;;
BRULES_P;2014;690783154;690781810;NAUT;2;1;3.03;;
BRULES_P;2014;690805361;690805353;M1030;3;1;3.69;1;1
BRULES_P;2014;690805361;690805353;M2040;2;4;1.96;0;1
BRULES_P;2014;690805361;690805353;M3020;;1;0.18;;
BRULES_P;2014;690805361;690805353;N2120;1;;0.9;;
BRULES_P;2014;690805361;690805353;N2300;9;1;0.8;;
BRULES_P;2014;690805361;690805353;N2200;33;1;33.2;;
BRULES_P;2014;690805361;690805353;N2410;5;;2.5;;
BRULES_P;2014;690805361;690805353;N2500;12;0;10.91;;
BRULES_P;2014;690805361;690805353;NAUT;2;1;1.03;;
BRULES_P;2014;750100075;750712184;M1030;9;;5.75;;1
BRULES_P;2014;750100075;750712184;M2040;1;5;3.1;0;1
BRULES_P;2014;750100075;750712184;M3020;;1;0.1;;
BRULES_P;2014;750100075;750712184;N2120;5;;2.15;;
BRULES_P;2014;750100075;750712184;N2200;58;1;43.8;;
BRULES_P;2014;750100075;750712184;N2410;1;;1;;
BRULES_P;2014;750100075;750712184;N2500;53;1;39.83;;
BRULES_P;2014;750100075;750712184;N2710;1;1;0.99;;
BRULES_P;2014;750100075;750712184;NAUT;3;1;3.86;;
BRULES_P;2014;750100109;750712184;M1030;2;0;2;1;0
BRULES_P;2014;750100109;750712184;M2040;2;4;3.5;;
BRULES_P;2014;750100109;750712184;MAUT;0;1;1;;
BRULES_P;2014;750100109;750712184;N2120;0;2;1;;
BRULES_P;2014;750100109;750712184;N2300;1;2;2.7;;
BRULES_P;2014;750100109;750712184;N2200;27;6;31.9;;
BRULES_P;2014;750100109;750712184;N2410;0;1;0.5;;
BRULES_P;2014;750100109;750712184;N2500;19;3;21.4;;
BRULES_P;2014;750100109;750712184;N2710;1;0;1;;
BRULES_P;2014;750100109;750712184;NAUT;1;2;2;;
BRULES_P;2014;830100574;750821092;M1030;1;;1;1;0
BRULES_P;2014;830100574;750821092;M2040;2;;1.25;1;1
BRULES_P;2014;830100574;750821092;N2120;1;;0.5;;
BRULES_P;2014;830100574;750821092;N2200;13;;12.8;;
BRULES_P;2014;830100574;750821092;N2500;5;;4.2;;
BRULES_P;2014;920120011;750821092;M1030;5;;5;1;1
BRULES_P;2014;920120011;750821092;M2040;5;;0.8;0;0
BRULES_P;2014;920120011;750821092;N2120;1;;1;;
BRULES_P;2014;920120011;750821092;N2300;4;;3.6;;
BRULES_P;2014;920120011;750821092;N2200;23;;23;;
BRULES_P;2014;920120011;750821092;N2410;1;;1;;
BRULES_P;2014;920120011;750821092;N2500;15;;14.4;;
BRULES_P;2014;920120011;750821092;N2710;1;;0.35;;
BRULES_P;2014;920120011;750821092;NAUT;9;;7.4;;
BRULES_P;2014;970100442;970100228;MAUT;1;0;1;;
BRULES_P;2014;970100442;970100228;N2120;1;0;1;;
BRULES_P;2014;970100442;970100228;N2200;2;65;9;;
BRULES_P;2014;970100442;970100228;N2410;0;3;0.4;;
BRULES_P;2014;970100442;970100228;N2500;;48;7;;
BRULES_P;2014;970100442;970100228;NAUT;0;2;1;;
BRULES_P;2014;970400024;970408589;M1030;3;;3;0;1
BRULES_P;2014;970400024;970408589;M2040;;1;0.6;0;0
BRULES_P;2014;970400024;970408589;N2120;1;;1;;
BRULES_P;2014;970400024;970408589;N2300;4;;4;;
BRULES_P;2014;970400024;970408589;N2200;17;2;18.4;;
BRULES_P;2014;970400024;970408589;N2410;1;;1;;
BRULES_P;2014;970400024;970408589;N2500;14;;14;;
BRULES_P;2014;970400024;970408589;N2710;1;;1;;
BRULES_P;2014;970400024;970408589;NAUT;1;;1;;
BRULES_P;2014;980500011;980500003;M1030;1;;;0;1
BRULES_P;2014;980500011;980500003;M2040;1;;;0;1
BRULES_P;2014;980500011;980500003;N2120;1;;0.2;;
BRULES_P;2014;980500011;980500003;N2200;3;;3;;
BRULES_P;2014;980500011;980500003;N2500;3;;3;;
BRULES_P;2013;130780521;130786049;M1030;2;0;0.7;;
BRULES_P;2013;130780521;130786049;M2040;0;1;0.06;;
BRULES_P;2013;130780521;130786049;MAUT;;1;0.5;;
BRULES_P;2013;130780521;130786049;N2120;;1;0.13;;
BRULES_P;2013;130780521;130786049;N2300;10;6;5.42;;
BRULES_P;2013;130780521;130786049;N2200;6;;2;;
BRULES_P;2013;130780521;130786049;N2500;;2;3.19;;
BRULES_P;2013;130780521;130786049;M9999;2;2;1.26;;
BRULES_P;2013;130783236;130786049;M1030;7;0;2.11;0;0
BRULES_P;2013;130783236;130786049;M2040;1;0;0.5;0;0
BRULES_P;2013;130783236;130786049;N2120;1;;1;;
BRULES_P;2013;130783236;130786049;N2300;32;6;36.8;;
BRULES_P;2013;130783236;130786049;N2200;4;;4;;
BRULES_P;2013;130783236;130786049;NAUT;8;;8;;
BRULES_P;2013;130783236;130786049;M9999;8;0;2.61;;
BRULES_P;2013;310016977;310781406;M1030;;;;0;1
BRULES_P;2013;310016977;310781406;M2040;4;;;0;1
BRULES_P;2013;310016977;310781406;M3020;;1;;;
BRULES_P;2013;310016977;310781406;N2120;;1;0.25;;
BRULES_P;2013;310016977;310781406;N2300;3;;3;;
BRULES_P;2013;310016977;310781406;N2200;2;2;3.3;;
BRULES_P;2013;310016977;310781406;N2410;;;1;;
BRULES_P;2013;310016977;310781406;N2500;;4;3.7;;
BRULES_P;2013;310016977;310781406;N2710;;1;0.1;;
BRULES_P;2013;310016977;310781406;NAUT;1;;0.2;;
BRULES_P;2013;310016977;310781406;M9999;4;1;;;
BRULES_P;2013;310783055;310781406;M1030;5;1;5.4;1;
BRULES_P;2013;310783055;310781406;M2040;2;1;0.2;0;
BRULES_P;2013;310783055;310781406;N2120;;1;0.8;;
BRULES_P;2013;310783055;310781406;N2300;5;1;5.31;;
BRULES_P;2013;310783055;310781406;N2200;16;1;16.5;;
BRULES_P;2013;310783055;310781406;N2410;;;1;;
BRULES_P;2013;310783055;310781406;N2500;;3;12.68;;
BRULES_P;2013;310783055;310781406;N2710;;1;0.1;;
BRULES_P;2013;310783055;310781406;NAUT;1;;0.5;;
BRULES_P;2013;310783055;310781406;M9999;7;2;5.6;;
BRULES_P;2013;330781360;330781196;M1030;5;;5;1;
BRULES_P;2013;330781360;330781196;M2040;8;5;8.5;1;1
BRULES_P;2013;330781360;330781196;N2120;1;;1;;
BRULES_P;2013;330781360;330781196;N2300;29;12;38.06;;
BRULES_P;2013;330781360;330781196;N2200;;1;0.99;;
BRULES_P;2013;330781360;330781196;N2500;;30;29.17;;
BRULES_P;2013;330781360;330781196;N2710;;1;0.81;;
BRULES_P;2013;330781360;330781196;M9999;13;5;13.5;;
BRULES_P;2013;340785161;340780477;M1030;3;;1.31;;
BRULES_P;2013;340785161;340780477;M1180;;1;0.1;;
BRULES_P;2013;340785161;340780477;M2040;2;;0.55;;
BRULES_P;2013;340785161;340780477;N2120;1;;1;;
BRULES_P;2013;340785161;340780477;N2200;19;2;22.15;;
BRULES_P;2013;340785161;340780477;N2500;;20;18.3;;
BRULES_P;2013;340785161;340780477;N2710;;1;0.1;;
BRULES_P;2013;340785161;340780477;NAUT;1;1;1.8;;
BRULES_P;2013;340785161;340780477;M9999;5;1;1.96;;
BRULES_P;2013;370004467;370000481;M1030;2;;2;1;
BRULES_P;2013;370004467;370000481;M2040;2;;2.46;0;1
BRULES_P;2013;370004467;370000481;N2120;1;0;1;;
BRULES_P;2013;370004467;370000481;N2300;27;8;32.07;;
BRULES_P;2013;370004467;370000481;N2500;;0;1.08;;
BRULES_P;2013;370004467;370000481;NAUT;11;0;11;;
BRULES_P;2013;370004467;370000481;M9999;4;;4.46;;
BRULES_P;2013;440000271;440000289;M1030;3;;1.28;0;1
BRULES_P;2013;440000271;440000289;M2040;7;;1.82;0;1
BRULES_P;2013;440000271;440000289;N2120;0;0;0.75;;
BRULES_P;2013;440000271;440000289;N2200;11;2;26.16;;
BRULES_P;2013;440000271;440000289;N2410;;2;1.5;;
BRULES_P;2013;440000271;440000289;N2500;;12;19.48;;
BRULES_P;2013;440000271;440000289;N2710;;1;0.46;;
BRULES_P;2013;440000271;440000289;NAUT;3;0;3.03;;
BRULES_P;2013;440000271;440000289;M9999;10;;3.1;;
BRULES_P;2013;570026682;570005165;M1030;4;;4;1;0
BRULES_P;2013;570026682;570005165;M2040;2;;2;0;1
BRULES_P;2013;570026682;570005165;N2120;1;;0.75;;
BRULES_P;2013;570026682;570005165;N2300;1;;1;;
BRULES_P;2013;570026682;570005165;N2200;16;5;20.58;;
BRULES_P;2013;570026682;570005165;N2500;;15;14.67;;
BRULES_P;2013;570026682;570005165;NAUT;1;1;1.36;;
BRULES_P;2013;570026682;570005165;M9999;6;;6;;
BRULES_P;2013;590796975;590780193;M1030;3;;3.08;1;1
BRULES_P;2013;590796975;590780193;M2040;;;0.1;0;1
BRULES_P;2013;590796975;590780193;MAUT;;;0.1;;
BRULES_P;2013;590796975;590780193;N2120;1;;1.06;;
BRULES_P;2013;590796975;590780193;N2300;0;1;1.69;;
BRULES_P;2013;590796975;590780193;N2200;11;22;32.81;;
BRULES_P;2013;590796975;590780193;N2410;;1;1.17;;
BRULES_P;2013;590796975;590780193;N2500;;27;25.63;;
BRULES_P;2013;590796975;590780193;N2710;;2;0.6;;
BRULES_P;2013;590796975;590780193;NAUT;;3;3;;
BRULES_P;2013;590796975;590780193;M9999;3;;3.28;;
BRULES_P;2013;690783154;690781810;M1030;3;;2.49;1;0
BRULES_P;2013;690783154;690781810;M1180;;1;0.23;;
BRULES_P;2013;690783154;690781810;M2040;;;0.55;0;1
BRULES_P;2013;690783154;690781810;MAUT;;1;2.86;;
BRULES_P;2013;690783154;690781810;N2120;1;;1;;
BRULES_P;2013;690783154;690781810;N2300;30;4;32.21;;
BRULES_P;2013;690783154;690781810;N2200;2;;1.92;;
BRULES_P;2013;690783154;690781810;N2410;;;2.49;;
BRULES_P;2013;690783154;690781810;N2500;;;27.62;;
BRULES_P;2013;690783154;690781810;NAUT;3;;3.02;;
BRULES_P;2013;690783154;690781810;M9999;3;2;6.13;;
BRULES_P;2013;690805361;690805353;M1030;2;1;1;1;1
BRULES_P;2013;690805361;690805353;M2040;2;4;2.2;0;1
BRULES_P;2013;690805361;690805353;MAUT;;3;2.38;;
BRULES_P;2013;690805361;690805353;N2120;1;;1;;
BRULES_P;2013;690805361;690805353;N2300;12;1;1.2;;
BRULES_P;2013;690805361;690805353;N2200;29;3;32.36;;
BRULES_P;2013;690805361;690805353;N2410;;3;2.5;;
BRULES_P;2013;690805361;690805353;N2500;;11;11.51;;
BRULES_P;2013;690805361;690805353;NAUT;3;1;0.81;;
BRULES_P;2013;690805361;690805353;M9999;4;8;5.58;;
BRULES_P;2013;750100075;750712184;M1030;9;;5.75;;1
BRULES_P;2013;750100075;750712184;M2040;1;5;3.1;0;1
BRULES_P;2013;750100075;750712184;N2120;2;;1;;
BRULES_P;2013;750100075;750712184;N2300;1;;1;;
BRULES_P;2013;750100075;750712184;N2200;36;4;38;;
BRULES_P;2013;750100075;750712184;N2500;;34;28.04;;
BRULES_P;2013;750100075;750712184;N2710;;2;0.49;;
BRULES_P;2013;750100075;750712184;NAUT;3;;2.86;;
BRULES_P;2013;750100075;750712184;M9999;10;5;8.85;;
BRULES_P;2013;750100109;750712184;M1030;2;0;2;1;0
BRULES_P;2013;750100109;750712184;M2040;3;4;3.5;0;0
BRULES_P;2013;750100109;750712184;MAUT;;1;1;;
BRULES_P;2013;750100109;750712184;N2120;0;2;1;;
BRULES_P;2013;750100109;750712184;N2300;2;1;2.9;;
BRULES_P;2013;750100109;750712184;N2200;27;6;31.5;;
BRULES_P;2013;750100109;750712184;N2410;;1;0.5;;
BRULES_P;2013;750100109;750712184;N2500;;3;22.4;;
BRULES_P;2013;750100109;750712184;N2710;;1;0.5;;
BRULES_P;2013;750100109;750712184;NAUT;1;2;2;;
BRULES_P;2013;750100109;750712184;M9999;5;5;6.5;;
BRULES_P;2013;830100574;750821092;M1030;1;;1;1;0
BRULES_P;2013;830100574;750821092;M2040;1;1;1.25;1;1
BRULES_P;2013;830100574;750821092;N2120;1;;0.5;;
BRULES_P;2013;830100574;750821092;N2300;1;;1;;
BRULES_P;2013;830100574;750821092;N2200;11;1;11.25;;
BRULES_P;2013;830100574;750821092;N2500;;;5.25;;
BRULES_P;2013;830100574;750821092;M9999;2;1;2.25;;
BRULES_P;2013;920120011;750821092;M1030;5;;4.5;1;1
BRULES_P;2013;920120011;750821092;M2040;6;;0.8;0;0
BRULES_P;2013;920120011;750821092;N2120;1;;1;;
BRULES_P;2013;920120011;750821092;N2300;4;;4;;
BRULES_P;2013;920120011;750821092;N2200;27;;27;;
BRULES_P;2013;920120011;750821092;N2410;;1;1;;
BRULES_P;2013;920120011;750821092;N2500;;13;12.4;;
BRULES_P;2013;920120011;750821092;N2710;;1;0.3;;
BRULES_P;2013;920120011;750821092;NAUT;10;;8.4;;
BRULES_P;2013;920120011;750821092;M9999;11;;5.3;;
BRULES_P;2013;970100442;970100228;M1030;2;;1.2;0;0
BRULES_P;2013;970100442;970100228;MAUT;;;2;;
BRULES_P;2013;970100442;970100228;N2120;1;;0.5;;
BRULES_P;2013;970100442;970100228;N2200;3;;3.83;;
BRULES_P;2013;970100442;970100228;N2500;;;4;;
BRULES_P;2013;970100442;970100228;NAUT;;;0.96;;
BRULES_P;2013;970100442;970100228;M9999;2;;3.2;;
BRULES_P;2013;970400024;970408589;M1030;3;;2;0;1
BRULES_P;2013;970400024;970408589;M2040;1;;0.6;0;0
BRULES_P;2013;970400024;970408589;N2120;1;;1;;
BRULES_P;2013;970400024;970408589;N2300;4;;4;;
BRULES_P;2013;970400024;970408589;N2200;18;1;18.4;;
BRULES_P;2013;970400024;970408589;N2410;;;1;;
BRULES_P;2013;970400024;970408589;N2500;;;14;;
BRULES_P;2013;970400024;970408589;N2710;;;1;;
BRULES_P;2013;970400024;970408589;NAUT;1;;1;;
BRULES_P;2013;970400024;970408589;M9999;4;;2.6;;
BRULES_P;2013;980500011;980500003;N2120;;1;0.1;;
BRULES_P;2013;980500011;980500003;N2200;10;;6.83;;
BRULES_P;2013;980500011;980500003;N2500;;5;4.59;;
BRULES_P;2013;980500011;980500003;NAUT;;7;2.79;;
BRULES_P;2013;980500011;980500003;N9999;10;13;14.31;;
